x,variable,value,L1,site,,,
24/04/2020,y,0.251,OLI,Gs1,,,
24/04/2020,y,0.231,OLI,Gs2,,,
24/04/2020,y,0.266,OLI,Gs3,,,
24/04/2020,y,0.248,OLI,Gs4,,,
24/04/2020,y,NA,OLI,Reveg,,,
29/04/2020,y,NA,OLI,As,,,
01/05/2020,y,NA,OLI,As,,,
01/05/2020,y,NA,OLI,Gs1,,,
01/05/2020,y,NA,OLI,Gs2,,,
01/05/2020,y,NA,OLI,Gs3,,,
01/05/2020,y,NA,OLI,Gs4,,,
01/05/2020,y,0.314,OLI,Reveg,,,
01/05/2020,y,NA,OLI,Sval1,,,
01/05/2020,y,NA,OLI,Sval3,,,
01/05/2020,y,NA,OLI,Sval6,,,
01/05/2020,y,NA,OLI,Sval7,,,
01/05/2020,y,NA,OLI,Sval8,,,
01/05/2020,y,NA,OLI,Sval9,,,
15/05/2020,y,NA,OLI,As,,,
17/05/2020,y,NA,OLI,As,,,
17/05/2020,y,NA,OLI,Gs1,,,
17/05/2020,y,NA,OLI,Gs2,,,
17/05/2020,y,NA,OLI,Gs3,,,
17/05/2020,y,NA,OLI,Gs4,,,
17/05/2020,y,NA,OLI,Reveg,,,
17/05/2020,y,NA,OLI,Sval1,,,
17/05/2020,y,NA,OLI,Sval3,,,
17/05/2020,y,NA,OLI,Sval6,,,
17/05/2020,y,NA,OLI,Sval7,,,
17/05/2020,y,NA,OLI,Sval8,,,
17/05/2020,y,NA,OLI,Sval9,,,
24/05/2020,y,NA,OLI,As,,,
24/05/2020,y,NA,OLI,Gs1,,,
24/05/2020,y,NA,OLI,Gs2,,,
24/05/2020,y,NA,OLI,Gs3,,,
24/05/2020,y,NA,OLI,Gs4,,,
24/05/2020,y,0.385,OLI,Reveg,,,
24/05/2020,y,0.444,OLI,Sval1,,,
24/05/2020,y,0.221,OLI,Sval3,,,
24/05/2020,y,NA,OLI,Sval6,,,
24/05/2020,y,NA,OLI,Sval7,,,
24/05/2020,y,NA,OLI,Sval8,,,
24/05/2020,y,NA,OLI,Sval9,,,
02/06/2020,y,NA,OLI,As,,,
02/06/2020,y,NA,OLI,Gs1,,,
02/06/2020,y,NA,OLI,Gs2,,,
02/06/2020,y,NA,OLI,Gs3,,,
02/06/2020,y,NA,OLI,Gs4,,,
02/06/2020,y,NA,OLI,Reveg,,,
02/06/2020,y,NA,OLI,Sval1,,,
02/06/2020,y,NA,OLI,Sval3,,,
02/06/2020,y,NA,OLI,Sval6,,,
02/06/2020,y,NA,OLI,Sval7,,,
02/06/2020,y,NA,OLI,Sval8,,,
02/06/2020,y,NA,OLI,Sval9,,,
09/06/2020,y,NA,OLI,As,,,
09/06/2020,y,0.431,OLI,Gs1,,,
09/06/2020,y,0.503,OLI,Gs2,,,
09/06/2020,y,0.502,OLI,Gs3,,,
09/06/2020,y,0.499,OLI,Gs4,,,
09/06/2020,y,0.453,OLI,Reveg,,,
09/06/2020,y,NA,OLI,Sval1,,,
09/06/2020,y,0.516,OLI,Sval3,,,
09/06/2020,y,0.416,OLI,Sval6,,,
09/06/2020,y,0.466,OLI,Sval7,,,
09/06/2020,y,0.413,OLI,Sval8,,,
09/06/2020,y,0.396,OLI,Sval9,,,
16/06/2020,y,NA,OLI,As,,,
16/06/2020,y,NA,OLI,Gs1,,,
16/06/2020,y,NA,OLI,Gs2,,,
16/06/2020,y,NA,OLI,Gs3,,,
16/06/2020,y,NA,OLI,Gs4,,,
16/06/2020,y,NA,OLI,Reveg,,,
16/06/2020,y,NA,OLI,Sval1,,,
16/06/2020,y,NA,OLI,Sval3,,,
16/06/2020,y,0.51,OLI,Sval6,,,
16/06/2020,y,NA,OLI,Sval7,,,
16/06/2020,y,0.438,OLI,Sval8,,,
16/06/2020,y,0.41,OLI,Sval9,,,
18/06/2020,y,0.631,OLI,As,,,
18/06/2020,y,0.579,OLI,Gs1,,,
18/06/2020,y,0.589,OLI,Gs2,,,
18/06/2020,y,0.568,OLI,Gs3,,,
18/06/2020,y,0.583,OLI,Gs4,,,
18/06/2020,y,0.583,OLI,Reveg,,,
18/06/2020,y,0.564,OLI,Sval1,,,
18/06/2020,y,0.577,OLI,Sval3,,,
18/06/2020,y,0.515,OLI,Sval6,,,
18/06/2020,y,0.58,OLI,Sval7,,,
18/06/2020,y,0.52,OLI,Sval8,,,
18/06/2020,y,0.488,OLI,Sval9,,,
25/06/2020,y,NA,OLI,As,,,
25/06/2020,y,NA,OLI,Gs1,,,
25/06/2020,y,NA,OLI,Gs2,,,
25/06/2020,y,NA,OLI,Gs3,,,
25/06/2020,y,NA,OLI,Gs4,,,
25/06/2020,y,NA,OLI,Reveg,,,
25/06/2020,y,0.476,OLI,Sval1,,,
25/06/2020,y,NA,OLI,Sval3,,,
25/06/2020,y,NA,OLI,Sval6,,,
25/06/2020,y,NA,OLI,Sval7,,,
25/06/2020,y,NA,OLI,Sval8,,,
25/06/2020,y,NA,OLI,Sval9,,,
02/07/2020,y,0.633,OLI,As,,,
02/07/2020,y,NA,OLI,Gs1,,,
02/07/2020,y,NA,OLI,Gs2,,,
02/07/2020,y,NA,OLI,Gs3,,,
02/07/2020,y,NA,OLI,Gs4,,,
02/07/2020,y,NA,OLI,Reveg,,,
02/07/2020,y,0.537,OLI,Sval1,,,
02/07/2020,y,0.495,OLI,Sval3,,,
02/07/2020,y,0.378,OLI,Sval6,,,
02/07/2020,y,0.507,OLI,Sval7,,,
02/07/2020,y,NA,OLI,Sval8,,,
02/07/2020,y,NA,OLI,Sval9,,,
04/07/2020,y,NA,OLI,As,,,
04/07/2020,y,0.641,OLI,Gs1,,,
04/07/2020,y,0.638,OLI,Gs2,,,
04/07/2020,y,0.667,OLI,Gs3,,,
04/07/2020,y,0.642,OLI,Gs4,,,
04/07/2020,y,0.624,OLI,Reveg,,,
04/07/2020,y,0.567,OLI,Sval1,,,
04/07/2020,y,0.613,OLI,Sval3,,,
04/07/2020,y,0.56,OLI,Sval6,,,
04/07/2020,y,0.633,OLI,Sval7,,,
04/07/2020,y,0.609,OLI,Sval8,,,
04/07/2020,y,0.595,OLI,Sval9,,,
11/07/2020,y,NA,OLI,As,,,
11/07/2020,y,NA,OLI,Gs1,,,
11/07/2020,y,NA,OLI,Gs2,,,
11/07/2020,y,NA,OLI,Gs3,,,
11/07/2020,y,NA,OLI,Gs4,,,
11/07/2020,y,NA,OLI,Reveg,,,
11/07/2020,y,0.532,OLI,Sval1,,,
11/07/2020,y,NA,OLI,Sval3,,,
11/07/2020,y,NA,OLI,Sval6,,,
11/07/2020,y,NA,OLI,Sval7,,,
11/07/2020,y,NA,OLI,Sval8,,,
11/07/2020,y,NA,OLI,Sval9,,,
27/07/2020,y,NA,OLI,As,,,
27/07/2020,y,NA,OLI,Gs1,,,
27/07/2020,y,NA,OLI,Gs2,,,
27/07/2020,y,NA,OLI,Gs3,,,
27/07/2020,y,NA,OLI,Gs4,,,
27/07/2020,y,NA,OLI,Reveg,,,
27/07/2020,y,NA,OLI,Sval1,,,
27/07/2020,y,NA,OLI,Sval3,,,
27/07/2020,y,NA,OLI,Sval6,,,
27/07/2020,y,NA,OLI,Sval7,,,
27/07/2020,y,NA,OLI,Sval8,,,
27/07/2020,y,NA,OLI,Sval9,,,
12/08/2020,y,0.6,OLI,As,,,
12/08/2020,y,NA,OLI,Gs1,,,
12/08/2020,y,NA,OLI,Gs2,,,
12/08/2020,y,NA,OLI,Gs3,,,
12/08/2020,y,NA,OLI,Gs4,,,
12/08/2020,y,NA,OLI,Reveg,,,
12/08/2020,y,NA,OLI,Sval1,,,
12/08/2020,y,NA,OLI,Sval3,,,
12/08/2020,y,NA,OLI,Sval6,,,
12/08/2020,y,NA,OLI,Sval7,,,
12/08/2020,y,NA,OLI,Sval8,,,
12/08/2020,y,NA,OLI,Sval9,,,
19/08/2020,y,NA,OLI,As,,,
21/08/2020,y,NA,OLI,As,,,
21/08/2020,y,NA,OLI,Gs1,,,
21/08/2020,y,NA,OLI,Gs2,,,
21/08/2020,y,NA,OLI,Gs3,,,
21/08/2020,y,NA,OLI,Gs4,,,
21/08/2020,y,NA,OLI,Reveg,,,
21/08/2020,y,NA,OLI,Sval1,,,
21/08/2020,y,NA,OLI,Sval3,,,
21/08/2020,y,NA,OLI,Sval6,,,
21/08/2020,y,NA,OLI,Sval7,,,
21/08/2020,y,NA,OLI,Sval8,,,
21/08/2020,y,NA,OLI,Sval9,,,
28/08/2020,y,NA,OLI,As,,,
28/08/2020,y,NA,OLI,Gs1,,,
28/08/2020,y,NA,OLI,Gs2,,,
28/08/2020,y,NA,OLI,Gs3,,,
28/08/2020,y,NA,OLI,Gs4,,,
28/08/2020,y,NA,OLI,Reveg,,,
28/08/2020,y,0.521,OLI,Sval1,,,
28/08/2020,y,NA,OLI,Sval3,,,
28/08/2020,y,NA,OLI,Sval6,,,
28/08/2020,y,NA,OLI,Sval7,,,
28/08/2020,y,NA,OLI,Sval8,,,
28/08/2020,y,NA,OLI,Sval9,,,
04/09/2020,y,NA,OLI,As,,,
13/09/2020,y,0.441,OLI,As,,,
13/09/2020,y,NA,OLI,Gs1,,,
13/09/2020,y,NA,OLI,Gs2,,,
13/09/2020,y,NA,OLI,Gs3,,,
13/09/2020,y,NA,OLI,Gs4,,,
13/09/2020,y,NA,OLI,Reveg,,,
13/09/2020,y,NA,OLI,Sval1,,,
13/09/2020,y,NA,OLI,Sval3,,,
13/09/2020,y,NA,OLI,Sval6,,,
13/09/2020,y,NA,OLI,Sval7,,,
13/09/2020,y,NA,OLI,Sval8,,,
13/09/2020,y,NA,OLI,Sval9,,,
20/09/2020,y,NA,OLI,As,,,
22/09/2020,y,0.535,OLI,As,,,
22/09/2020,y,0.534,OLI,Gs1,,,
22/09/2020,y,0.532,OLI,Gs2,,,
22/09/2020,y,0.549,OLI,Gs3,,,
22/09/2020,y,0.537,OLI,Gs4,,,
22/09/2020,y,0.559,OLI,Reveg,,,
22/09/2020,y,0.534,OLI,Sval1,,,
22/09/2020,y,0.522,OLI,Sval3,,,
22/09/2020,y,0.472,OLI,Sval6,,,
22/09/2020,y,0.514,OLI,Sval7,,,
22/09/2020,y,0.498,OLI,Sval8,,,
22/09/2020,y,0.5,OLI,Sval9,,,
29/09/2020,y,0.389,OLI,As,,,
29/09/2020,y,NA,OLI,Gs1,,,
29/09/2020,y,NA,OLI,Gs2,,,
29/09/2020,y,NA,OLI,Gs3,,,
29/09/2020,y,NA,OLI,Gs4,,,
29/09/2020,y,NA,OLI,Reveg,,,
29/09/2020,y,NA,OLI,Sval1,,,
29/09/2020,y,NA,OLI,Sval3,,,
29/09/2020,y,NA,OLI,Sval6,,,
29/09/2020,y,NA,OLI,Sval7,,,
29/09/2020,y,NA,OLI,Sval8,,,
29/09/2020,y,NA,OLI,Sval9,,,
06/10/2020,y,NA,OLI,As,,,
06/10/2020,y,NA,OLI,Reveg,,,
06/10/2020,y,0.358,OLI,Sval1,,,
06/10/2020,y,NA,OLI,Sval3,,,
06/10/2020,y,0.19,OLI,Sval6,,,
06/10/2020,y,NA,OLI,Sval7,,,
06/10/2020,y,NA,OLI,Sval8,,,
06/10/2020,y,NA,OLI,Sval9,,,
08/10/2020,y,NA,OLI,As,,,
08/10/2020,y,NA,OLI,Gs1,,,
08/10/2020,y,NA,OLI,Gs2,,,
08/10/2020,y,NA,OLI,Gs3,,,
08/10/2020,y,NA,OLI,Gs4,,,
08/10/2020,y,NA,OLI,Reveg,,,
08/10/2020,y,NA,OLI,Sval1,,,
08/10/2020,y,NA,OLI,Sval3,,,
08/10/2020,y,NA,OLI,Sval6,,,
08/10/2020,y,NA,OLI,Sval7,,,
08/10/2020,y,NA,OLI,Sval8,,,
08/10/2020,y,NA,OLI,Sval9,,,
15/10/2020,y,0.461,OLI,As,,,
15/10/2020,y,0.415,OLI,Gs1,,,
15/10/2020,y,0.403,OLI,Gs2,,,
15/10/2020,y,0.432,OLI,Gs3,,,
15/10/2020,y,0.415,OLI,Gs4,,,
15/10/2020,y,0.449,OLI,Reveg,,,
15/10/2020,y,0.415,OLI,Sval1,,,
15/10/2020,y,0.41,OLI,Sval3,,,
15/10/2020,y,0.351,OLI,Sval6,,,
15/10/2020,y,0.395,OLI,Sval7,,,
15/10/2020,y,0.355,OLI,Sval8,,,
15/10/2020,y,0.37,OLI,Sval9,,,
22/10/2020,y,NA,OLI,As,,,
22/10/2020,y,NA,OLI,Reveg,,,
22/10/2020,y,NA,OLI,Sval1,,,
22/10/2020,y,NA,OLI,Sval3,,,
22/10/2020,y,NA,OLI,Sval6,,,
22/10/2020,y,NA,OLI,Sval7,,,
22/10/2020,y,NA,OLI,Sval8,,,
22/10/2020,y,NA,OLI,Sval9,,,
31/10/2020,y,NA,OLI,As,,,
31/10/2020,y,NA,OLI,Gs1,,,
31/10/2020,y,NA,OLI,Gs2,,,
31/10/2020,y,NA,OLI,Gs3,,,
31/10/2020,y,NA,OLI,Gs4,,,
31/10/2020,y,NA,OLI,Reveg,,,
31/10/2020,y,NA,OLI,Sval1,,,
31/10/2020,y,NA,OLI,Sval3,,,
31/10/2020,y,NA,OLI,Sval6,,,
31/10/2020,y,NA,OLI,Sval7,,,
31/10/2020,y,NA,OLI,Sval8,,,
31/10/2020,y,NA,OLI,Sval9,,,
07/11/2020,y,NA,OLI,As,,,
07/11/2020,y,NA,OLI,Reveg,,,
07/11/2020,y,NA,OLI,Sval1,,,
07/11/2020,y,NA,OLI,Sval3,,,
07/11/2020,y,NA,OLI,Sval6,,,
07/11/2020,y,NA,OLI,Sval7,,,
07/11/2020,y,NA,OLI,Sval8,,,
07/11/2020,y,NA,OLI,Sval9,,,
04/02/2021,y,NA,OLI,As,,,
04/02/2021,y,NA,OLI,Gs1,,,
04/02/2021,y,NA,OLI,Gs2,,,
04/02/2021,y,NA,OLI,Gs3,,,
04/02/2021,y,NA,OLI,Gs4,,,
04/02/2021,y,NA,OLI,Reveg,,,
04/02/2021,y,NA,OLI,Sval1,,,
04/02/2021,y,NA,OLI,Sval3,,,
04/02/2021,y,NA,OLI,Sval6,,,
04/02/2021,y,NA,OLI,Sval7,,,
04/02/2021,y,NA,OLI,Sval8,,,
04/02/2021,y,NA,OLI,Sval9,,,
11/02/2021,y,NA,OLI,As,,,
11/02/2021,y,NA,OLI,Reveg,,,
11/02/2021,y,NA,OLI,Sval1,,,
11/02/2021,y,NA,OLI,Sval3,,,
11/02/2021,y,NA,OLI,Sval6,,,
11/02/2021,y,NA,OLI,Sval7,,,
11/02/2021,y,NA,OLI,Sval8,,,
11/02/2021,y,NA,OLI,Sval9,,,
27/02/2021,y,NA,OLI,As,,,
27/02/2021,y,NA,OLI,Reveg,,,
27/02/2021,y,NA,OLI,Sval1,,,
27/02/2021,y,NA,OLI,Sval3,,,
27/02/2021,y,NA,OLI,Sval6,,,
27/02/2021,y,NA,OLI,Sval7,,,
27/02/2021,y,NA,OLI,Sval8,,,
27/02/2021,y,NA,OLI,Sval9,,,
01/03/2021,y,NA,OLI,As,,,
01/03/2021,y,0.215,OLI,Gs1,,,
01/03/2021,y,0.207,OLI,Gs2,,,
01/03/2021,y,0.165,OLI,Gs3,,,
01/03/2021,y,0.209,OLI,Gs4,,,
01/03/2021,y,0.359,OLI,Reveg,,,
01/03/2021,y,0.408,OLI,Sval1,,,
01/03/2021,y,0.273,OLI,Sval3,,,
01/03/2021,y,NA,OLI,Sval6,,,
01/03/2021,y,NA,OLI,Sval7,,,
01/03/2021,y,0.225,OLI,Sval8,,,
01/03/2021,y,NA,OLI,Sval9,,,
08/03/2021,y,NA,OLI,As,,,
08/03/2021,y,NA,OLI,Gs1,,,
08/03/2021,y,NA,OLI,Gs2,,,
08/03/2021,y,NA,OLI,Gs3,,,
08/03/2021,y,NA,OLI,Gs4,,,
08/03/2021,y,NA,OLI,Reveg,,,
08/03/2021,y,NA,OLI,Sval1,,,
08/03/2021,y,NA,OLI,Sval3,,,
08/03/2021,y,NA,OLI,Sval6,,,
08/03/2021,y,NA,OLI,Sval7,,,
08/03/2021,y,NA,OLI,Sval8,,,
08/03/2021,y,NA,OLI,Sval9,,,
15/03/2021,y,NA,OLI,As,,,
15/03/2021,y,NA,OLI,Reveg,,,
15/03/2021,y,NA,OLI,Sval1,,,
15/03/2021,y,NA,OLI,Sval3,,,
15/03/2021,y,NA,OLI,Sval6,,,
15/03/2021,y,NA,OLI,Sval7,,,
15/03/2021,y,NA,OLI,Sval8,,,
15/03/2021,y,NA,OLI,Sval9,,,
17/03/2021,y,NA,OLI,As,,,
17/03/2021,y,NA,OLI,Gs1,,,
17/03/2021,y,NA,OLI,Gs2,,,
17/03/2021,y,NA,OLI,Gs3,,,
17/03/2021,y,NA,OLI,Gs4,,,
17/03/2021,y,NA,OLI,Reveg,,,
17/03/2021,y,NA,OLI,Sval1,,,
17/03/2021,y,NA,OLI,Sval3,,,
17/03/2021,y,NA,OLI,Sval6,,,
17/03/2021,y,NA,OLI,Sval7,,,
17/03/2021,y,NA,OLI,Sval8,,,
17/03/2021,y,NA,OLI,Sval9,,,
24/03/2021,y,NA,OLI,As,,,
24/03/2021,y,NA,OLI,Gs1,,,
24/03/2021,y,NA,OLI,Gs2,,,
24/03/2021,y,NA,OLI,Gs3,,,
24/03/2021,y,NA,OLI,Gs4,,,
24/03/2021,y,NA,OLI,Reveg,,,
24/03/2021,y,NA,OLI,Sval1,,,
24/03/2021,y,NA,OLI,Sval3,,,
24/03/2021,y,NA,OLI,Sval6,,,
24/03/2021,y,NA,OLI,Sval7,,,
24/03/2021,y,NA,OLI,Sval8,,,
24/03/2021,y,NA,OLI,Sval9,,,
31/03/2021,y,NA,OLI,As,,,
31/03/2021,y,NA,OLI,Sval1,,,
31/03/2021,y,NA,OLI,Sval3,,,
31/03/2021,y,NA,OLI,Sval6,,,
31/03/2021,y,NA,OLI,Sval7,,,
31/03/2021,y,NA,OLI,Sval8,,,
31/03/2021,y,NA,OLI,Sval9,,,
02/04/2021,y,0.294,OLI,As,,,
02/04/2021,y,0.221,OLI,Gs1,,,
02/04/2021,y,0.237,OLI,Gs2,,,
02/04/2021,y,0.223,OLI,Gs3,,,
02/04/2021,y,0.231,OLI,Gs4,,,
02/04/2021,y,0.32,OLI,Reveg,,,
02/04/2021,y,0.326,OLI,Sval1,,,
02/04/2021,y,0.245,OLI,Sval3,,,
02/04/2021,y,0.118,OLI,Sval6,,,
02/04/2021,y,NA,OLI,Sval7,,,
02/04/2021,y,0.192,OLI,Sval8,,,
02/04/2021,y,NA,OLI,Sval9,,,
09/04/2021,y,NA,OLI,As,,,
09/04/2021,y,NA,OLI,Gs1,,,
09/04/2021,y,NA,OLI,Gs2,,,
09/04/2021,y,NA,OLI,Gs3,,,
09/04/2021,y,NA,OLI,Gs4,,,
09/04/2021,y,NA,OLI,Reveg,,,
09/04/2021,y,NA,OLI,Sval1,,,
09/04/2021,y,NA,OLI,Sval3,,,
09/04/2021,y,NA,OLI,Sval6,,,
09/04/2021,y,NA,OLI,Sval7,,,
09/04/2021,y,NA,OLI,Sval8,,,
09/04/2021,y,NA,OLI,Sval9,,,
11/04/2021,y,NA,OLI,Gs1,,,
11/04/2021,y,NA,OLI,Gs2,,,
11/04/2021,y,NA,OLI,Gs3,,,
11/04/2021,y,NA,OLI,Gs4,,,
11/04/2021,y,NA,OLI,Reveg,,,
16/04/2021,y,0.252,OLI,As,,,
16/04/2021,y,0.465,OLI,Sval1,,,
16/04/2021,y,0.452,OLI,Sval3,,,
16/04/2021,y,0.35,OLI,Sval6,,,
16/04/2021,y,0.392,OLI,Sval7,,,
16/04/2021,y,0.308,OLI,Sval8,,,
16/04/2021,y,0.315,OLI,Sval9,,,
18/04/2021,y,0.435,OLI,As,,,
18/04/2021,y,0.444,OLI,Gs1,,,
18/04/2021,y,0.442,OLI,Gs2,,,
18/04/2021,y,0.459,OLI,Gs3,,,
18/04/2021,y,0.445,OLI,Gs4,,,
18/04/2021,y,0.473,OLI,Reveg,,,
18/04/2021,y,0.46,OLI,Sval1,,,
18/04/2021,y,0.452,OLI,Sval3,,,
18/04/2021,y,0.358,OLI,Sval6,,,
18/04/2021,y,0.4,OLI,Sval7,,,
18/04/2021,y,0.333,OLI,Sval8,,,
18/04/2021,y,0.328,OLI,Sval9,,,
25/04/2021,y,NA,OLI,As,,,
25/04/2021,y,NA,OLI,Gs1,,,
25/04/2021,y,NA,OLI,Gs2,,,
25/04/2021,y,NA,OLI,Gs3,,,
25/04/2021,y,NA,OLI,Gs4,,,
25/04/2021,y,NA,OLI,Reveg,,,
25/04/2021,y,NA,OLI,Sval1,,,
25/04/2021,y,NA,OLI,Sval3,,,
25/04/2021,y,NA,OLI,Sval6,,,
25/04/2021,y,NA,OLI,Sval7,,,
25/04/2021,y,NA,OLI,Sval8,,,
25/04/2021,y,NA,OLI,Sval9,,,
27/04/2021,y,0.436,OLI,Gs1,,,
27/04/2021,y,0.434,OLI,Gs2,,,
27/04/2021,y,0.453,OLI,Gs3,,,
27/04/2021,y,0.438,OLI,Gs4,,,
27/04/2021,y,NA,OLI,Reveg,,,
02/05/2021,y,NA,OLI,As,,,
02/05/2021,y,NA,OLI,Sval1,,,
02/05/2021,y,NA,OLI,Sval3,,,
02/05/2021,y,NA,OLI,Sval6,,,
02/05/2021,y,NA,OLI,Sval7,,,
02/05/2021,y,NA,OLI,Sval8,,,
02/05/2021,y,NA,OLI,Sval9,,,
04/05/2021,y,NA,OLI,As,,,
04/05/2021,y,NA,OLI,Gs1,,,
04/05/2021,y,NA,OLI,Gs2,,,
04/05/2021,y,NA,OLI,Gs3,,,
04/05/2021,y,NA,OLI,Gs4,,,
04/05/2021,y,NA,OLI,Reveg,,,
04/05/2021,y,NA,OLI,Sval1,,,
04/05/2021,y,NA,OLI,Sval3,,,
04/05/2021,y,NA,OLI,Sval6,,,
04/05/2021,y,NA,OLI,Sval7,,,
04/05/2021,y,NA,OLI,Sval8,,,
04/05/2021,y,NA,OLI,Sval9,,,
11/05/2021,y,0.491,OLI,As,,,
11/05/2021,y,NA,OLI,Gs1,,,
11/05/2021,y,NA,OLI,Gs2,,,
11/05/2021,y,NA,OLI,Gs3,,,
11/05/2021,y,NA,OLI,Gs4,,,
11/05/2021,y,0.466,OLI,Reveg,,,
11/05/2021,y,NA,OLI,Sval1,,,
11/05/2021,y,NA,OLI,Sval3,,,
11/05/2021,y,0.239,OLI,Sval6,,,
11/05/2021,y,NA,OLI,Sval7,,,
11/05/2021,y,NA,OLI,Sval8,,,
11/05/2021,y,NA,OLI,Sval9,,,
18/05/2021,y,NA,OLI,As,,,
20/05/2021,y,0.44,OLI,As,,,
20/05/2021,y,0.44,OLI,Gs1,,,
20/05/2021,y,0.437,OLI,Gs2,,,
20/05/2021,y,0.456,OLI,Gs3,,,
20/05/2021,y,0.442,OLI,Gs4,,,
20/05/2021,y,0.459,OLI,Reveg,,,
20/05/2021,y,0.454,OLI,Sval1,,,
20/05/2021,y,0.446,OLI,Sval3,,,
20/05/2021,y,0.359,OLI,Sval6,,,
20/05/2021,y,NA,OLI,Sval7,,,
20/05/2021,y,NA,OLI,Sval8,,,
20/05/2021,y,0.327,OLI,Sval9,,,
27/05/2021,y,0.48,OLI,As,,,
27/05/2021,y,0.435,OLI,Gs1,,,
27/05/2021,y,0.433,OLI,Gs2,,,
27/05/2021,y,0.452,OLI,Gs3,,,
27/05/2021,y,0.437,OLI,Gs4,,,
27/05/2021,y,0.469,OLI,Reveg,,,
27/05/2021,y,0.462,OLI,Sval1,,,
27/05/2021,y,0.454,OLI,Sval3,,,
27/05/2021,y,0.358,OLI,Sval6,,,
27/05/2021,y,0.396,OLI,Sval7,,,
27/05/2021,y,0.355,OLI,Sval8,,,
27/05/2021,y,0.374,OLI,Sval9,,,
03/06/2021,y,0.512,OLI,As,,,
03/06/2021,y,NA,OLI,Reveg,,,
03/06/2021,y,NA,OLI,Sval1,,,
03/06/2021,y,0.482,OLI,Sval3,,,
03/06/2021,y,0.387,OLI,Sval6,,,
03/06/2021,y,0.445,OLI,Sval7,,,
03/06/2021,y,0.392,OLI,Sval8,,,
03/06/2021,y,0.41,OLI,Sval9,,,
05/06/2021,y,0.521,OLI,As,,,
05/06/2021,y,0.392,OLI,Gs1,,,
05/06/2021,y,NA,OLI,Gs2,,,
05/06/2021,y,0.403,OLI,Gs3,,,
05/06/2021,y,NA,OLI,Gs4,,,
05/06/2021,y,0.448,OLI,Reveg,,,
05/06/2021,y,0.501,OLI,Sval1,,,
05/06/2021,y,NA,OLI,Sval3,,,
05/06/2021,y,0.423,OLI,Sval6,,,
05/06/2021,y,NA,OLI,Sval7,,,
05/06/2021,y,NA,OLI,Sval8,,,
05/06/2021,y,NA,OLI,Sval9,,,
12/06/2021,y,NA,OLI,As,,,
12/06/2021,y,NA,OLI,Gs1,,,
12/06/2021,y,NA,OLI,Gs2,,,
12/06/2021,y,NA,OLI,Gs3,,,
12/06/2021,y,NA,OLI,Gs4,,,
12/06/2021,y,NA,OLI,Reveg,,,
12/06/2021,y,NA,OLI,Sval1,,,
12/06/2021,y,NA,OLI,Sval3,,,
12/06/2021,y,NA,OLI,Sval6,,,
12/06/2021,y,NA,OLI,Sval7,,,
12/06/2021,y,NA,OLI,Sval8,,,
12/06/2021,y,NA,OLI,Sval9,,,
14/06/2021,y,NA,OLI,As,,,
14/06/2021,y,NA,OLI,Gs1,,,
14/06/2021,y,NA,OLI,Gs2,,,
14/06/2021,y,NA,OLI,Gs3,,,
14/06/2021,y,NA,OLI,Gs4,,,
14/06/2021,y,NA,OLI,Reveg,,,
14/06/2021,y,0.444,OLI,Sval1,,,
14/06/2021,y,NA,OLI,Sval3,,,
14/06/2021,y,NA,OLI,Sval6,,,
14/06/2021,y,NA,OLI,Sval7,,,
14/06/2021,y,NA,OLI,Sval9,,,
19/06/2021,y,NA,OLI,As,,,
21/06/2021,y,NA,OLI,As,,,
21/06/2021,y,NA,OLI,Gs1,,,
21/06/2021,y,NA,OLI,Gs2,,,
21/06/2021,y,NA,OLI,Gs3,,,
21/06/2021,y,NA,OLI,Gs4,,,
21/06/2021,y,NA,OLI,Reveg,,,
21/06/2021,y,NA,OLI,Sval1,,,
21/06/2021,y,NA,OLI,Sval3,,,
21/06/2021,y,NA,OLI,Sval6,,,
21/06/2021,y,NA,OLI,Sval7,,,
21/06/2021,y,NA,OLI,Sval8,,,
21/06/2021,y,NA,OLI,Sval9,,,
28/06/2021,y,NA,OLI,As,,,
28/06/2021,y,NA,OLI,Gs1,,,
28/06/2021,y,NA,OLI,Gs2,,,
28/06/2021,y,NA,OLI,Gs3,,,
28/06/2021,y,NA,OLI,Gs4,,,
28/06/2021,y,NA,OLI,Reveg,,,
28/06/2021,y,NA,OLI,Sval1,,,
28/06/2021,y,NA,OLI,Sval3,,,
28/06/2021,y,NA,OLI,Sval6,,,
28/06/2021,y,NA,OLI,Sval7,,,
28/06/2021,y,NA,OLI,Sval8,,,
28/06/2021,y,NA,OLI,Sval9,,,
30/06/2021,y,0.485,OLI,As,,,
30/06/2021,y,0.416,OLI,Gs1,,,
30/06/2021,y,0.48,OLI,Gs2,,,
30/06/2021,y,0.435,OLI,Gs3,,,
30/06/2021,y,0.471,OLI,Gs4,,,
30/06/2021,y,0.363,OLI,Reveg,,,
30/06/2021,y,0.401,OLI,Sval1,,,
30/06/2021,y,0.469,OLI,Sval3,,,
30/06/2021,y,NA,OLI,Sval6,,,
30/06/2021,y,-0.043,OLI,Sval7,,,
30/06/2021,y,NA,OLI,Sval8,,,
30/06/2021,y,0.447,OLI,Sval9,,,
05/07/2021,y,0.499,OLI,As,,,
05/07/2021,y,NA,OLI,Gs1,,,
05/07/2021,y,NA,OLI,Gs2,,,
05/07/2021,y,NA,OLI,Gs3,,,
